,GSM4731601,GSM4731602,GSM4731603,GSM4731604,GSM4731605,GSM4731606,GSM4731607,GSM4731608,GSM4731609,GSM4731610,GSM4731611,GSM4731612,GSM4731613,GSM4731614,GSM4731615,GSM4731616,GSM4731617,GSM4731618
MTLN,4.215410745,4.354568538,4.406079832,4.41058771,4.375463917,4.348143355,4.274049153,4.20212754,4.347980909,4.163516279,4.261421564,4.285052996,4.432810211,4.517196017,4.585855848,4.291733443,4.321679361,4.334772535
LINC01106,7.850806606,7.766630036,7.834172461,7.776123489,7.940250438,8.033587451,7.687106483,7.886631161,7.750763046,7.896790611,7.870385467,7.699786476,8.009931502,8.002904844,7.964334621,8.006960779,7.934198603,8.059704451
AC112229.3,6.357040042,6.275985709,6.564498678,6.347411788,6.617803141,6.307685483,6.387504315,6.400582696,6.558264942,6.456261043,6.420183017,6.636638182,6.59763729,6.826142425,6.820182332,6.622871791,6.75722314,6.590967555
AC092903.2,5.919660856,5.739007976,5.730008314,5.64446388,5.818649219,5.460785701,5.608514294,5.817137328,5.582013633,5.740715993,5.841812444,5.51795112,5.100469235,5.532514534,5.121285982,5.103572711,4.923520994,4.73265578
AC114776.1,3.560933534,3.592058375,3.839796627,3.340974013,3.507464302,3.468862802,3.664413994,3.572212714,3.894630881,3.474037443,3.481345062,3.770353747,3.823939594,4.077821531,3.78539243,3.551850329,3.802296838,3.698715259
AC063919.2,3.333913104,3.563506866,3.949139791,3.421562493,3.734641762,3.689196604,3.883095829,3.66312566,3.681366926,3.604868119,3.460638419,3.957116108,4.121744745,4.49726319,4.095858136,3.646075381,3.772441812,3.698054383
CCDC37-DT,3.556273093,3.824606178,3.796182885,3.740098616,3.890483628,3.632270125,3.667307118,3.576576768,3.558671137,3.740520188,3.947824283,3.898724928,3.967219146,4.175578365,3.849199983,3.69296193,3.731968026,3.67087294
MERTK,4.771915452,4.664983547,4.923936801,4.780933721,4.783738287,4.787128818,4.62245411,4.954373996,4.786522012,4.922483384,4.945605518,4.75340564,4.953073441,4.90523379,4.885547625,5.827384054,5.716011055,5.001621152
PODXL2,7.76092251,7.837041674,6.948370976,7.754941071,7.263311443,7.633611692,7.784643161,7.616207239,7.336641145,7.731429576,7.677068277,7.232368842,7.09625363,6.855030322,6.793279522,6.798696188,6.558873359,6.899376319
SEC61A1,9.782734659,9.672726964,9.444686526,9.739546566,9.499179568,9.799757277,9.689431584,9.692600274,9.535540956,9.721900681,9.639127493,9.348799654,9.175143596,9.052128824,8.904356983,9.098862445,8.979326792,9.218109638
AC079753.1,5.162208312,5.259904242,5.139486488,5.211164789,5.420670283,5.166117707,5.168043813,5.132645466,5.129060706,5.089955092,5.106094315,5.076419472,5.893971654,5.87517231,5.979111278,6.425328667,6.369917069,6.314879726
ACAD9,8.666192095,8.497837669,8.323058396,8.621101405,8.438597288,8.687697335,8.5756485,8.669984833,8.45898999,8.740136326,8.736089312,8.319628202,8.079500399,8.000754115,7.960331351,8.17603798,7.853834436,7.99704413
RPL32P3,6.5614642,6.465774701,6.288979769,6.4520845,6.560498091,6.527615196,6.478862573,6.501658502,6.380754412,6.560093225,6.563821714,6.314419909,6.230967986,6.23018804,6.369757356,6.055920526,6.046248565,6.13248041
IFT122,7.25711563,7.223567742,6.990064941,7.184435683,7.032835855,7.319334237,7.115809485,7.254298303,7.085690531,7.379398255,7.409501508,7.054736212,7.040992021,6.944953782,6.928875444,6.844570933,6.632252951,6.825341998
TMCC1,7.464478861,7.161337782,7.490645223,7.189487957,7.390498727,7.36832209,6.953936628,7.275629925,7.527870416,7.334820085,7.364028979,6.699293194,6.551883301,7.014996559,6.789822345,7.001493605,6.714867307,6.704965991
TMCC1-AS1,5.443940874,5.426436921,5.892551272,5.47770185,5.612356864,5.441916353,5.589720217,5.440258838,5.484289192,5.446571052,5.447374193,5.446878592,5.409470423,5.358719305,5.41457054,5.161085447,5.177764439,5.247079958
ALG1L2,5.357109528,4.933974588,5.161225103,4.962940387,5.090641872,5.113308488,4.699967874,4.983757325,5.390107923,5.158770815,5.385802938,5.143919296,3.887650179,4.670042058,4.094761925,4.285683254,4.037759758,4.320975538
LINC02021,5.713850505,5.662743847,5.66964373,5.598772594,5.544170029,5.658035578,5.682876212,5.882240069,5.515506702,5.737719866,5.804528638,5.740863741,5.303996786,5.420687892,5.088713138,5.067994297,4.965093274,4.879945715
AC012363.2,6.375243415,6.383907695,6.496826373,6.288735119,6.193230246,6.226439793,6.370106231,6.249847433,6.375609881,6.139321659,6.203651223,6.478140638,6.23067957,6.320812405,6.329052157,5.863423535,6.097992064,6.106849615
NUDT16,6.435765334,6.118657943,5.745212333,6.151041543,6.344381775,6.131019618,6.118249712,6.106650418,6.498653387,6.373715413,6.259310275,6.210646719,6.859452775,6.343559064,6.631405391,7.248377679,6.777345155,6.960299992
NPHP3-ACAD11,6.394736967,6.137834389,6.423498303,6.244989975,6.565383458,6.116576306,6.131627397,6.338112762,6.599238491,6.332714661,6.316405814,6.28860265,5.406310522,5.671589947,5.452752362,5.92383086,5.862220092,5.57449738
NPHP3,6.394736967,6.137834389,6.423498303,6.244989975,6.565383458,6.116576306,6.131627397,6.338112762,6.599238491,6.332714661,6.316405814,6.28860265,5.406310522,5.671589947,5.452752362,5.92383086,5.862220092,5.57449738
SRPRB,7.371259476,7.252931558,7.644500734,7.362103132,7.538776659,7.388882147,7.230617447,7.41792133,7.529239242,7.63673884,7.640732647,7.730081121,8.002297222,8.033968265,8.056249496,7.884614103,8.095465901,7.86627902
CEP63,7.01857309,6.747310061,7.274927987,6.959347863,7.416782202,6.935676193,6.660144359,6.987359077,7.26566046,7.151994638,7.197313084,7.297328324,7.326409543,7.616111346,7.630126013,7.720157364,7.886744612,7.243069268
UGGT1,8.885722361,8.676377879,8.798406683,8.831699373,8.810406491,8.777213599,8.690782536,8.864510301,8.981151723,8.857968941,8.849478861,8.765248456,8.254053589,8.397519716,8.305393296,8.518685986,8.294265418,7.999976778
RHOQP3,8.300444644,7.996227114,7.705311008,8.20429807,8.429864062,8.162467748,8.037038386,8.19152568,8.632885265,8.202195773,8.11611584,8.156048869,7.686008505,7.576534498,7.798821631,8.290616983,7.997940551,7.977687275
MRPS22,5.539866881,5.41926938,5.744701933,5.448299104,5.660302614,5.415878199,5.427014401,5.528358099,5.765281305,5.784624953,5.78699463,5.942166456,5.866303889,6.004786239,5.859447,5.657378883,5.869712586,5.622101117
RHOQP2,8.300444644,7.996227114,7.705311008,8.20429807,8.429864062,8.162467748,8.037038386,8.19152568,8.632885265,8.202195773,8.11611584,8.156048869,7.686008505,7.576534498,7.798821631,8.290616983,7.997940551,7.977687275
LINC01087,8.820253567,8.509836912,8.967151135,8.71738528,9.387009708,8.759372352,8.522247561,8.906878871,9.4362817,8.907373281,8.975639288,9.359488726,8.133767373,8.383849978,8.289387156,8.464788327,8.581190616,8.096143691
C2orf27A,7.88114414,7.504103922,7.675472087,7.638921071,7.863271721,7.654045797,7.616052828,7.849477305,7.990930665,7.823454957,7.884278945,7.897339314,7.227240446,7.60106136,7.342533279,7.405319626,7.397781903,7.081531359
CLSTN2,6.868129407,6.897046682,6.822923584,6.871183171,6.763396189,6.933427518,6.778178876,6.901545882,6.857820395,7.045647549,6.945758721,6.912380085,6.380217164,6.350630837,6.517466627,6.201402915,6.130704825,6.334729616
NCKAP5-AS2,4.914665852,4.847354587,4.989737564,4.853068294,4.722275061,4.635942877,4.894151124,4.807688181,4.837962817,4.901028853,4.754932352,4.982439076,4.872416068,4.771718379,4.849361624,4.568601955,4.683346066,4.590928469
PXYLP1,4.342701607,4.342640974,4.669942049,4.305399501,4.471090536,4.365707343,4.300362934,4.388187729,4.272026602,4.246031979,4.266726792,4.224092391,4.136844721,4.258155155,4.209619771,4.164041276,4.122028305,4.193568636
CCNT2-AS1,5.69132985,5.802547651,5.741488122,5.636120499,5.864177693,5.756041873,5.712704997,5.774815307,5.62920534,5.726373093,5.728783439,5.644119719,5.711409265,5.658843239,5.708429585,5.478423568,5.560812951,5.449592569
ZBTB38,7.7761127,7.560429651,8.279959058,7.742325012,8.065433101,7.84768963,7.605384925,7.93664267,8.137086522,7.715086906,7.632144019,8.272292867,8.046020424,8.401674184,8.386478847,8.546717105,9.146093289,8.824099758
RNF7,7.57489411,7.375431275,7.309146554,7.549724617,7.215996299,7.512293757,7.438628264,7.518202413,7.372062812,7.548925441,7.549860715,7.263280932,7.821480975,7.582204748,7.539078334,8.259901347,7.657189578,7.892276607
PLS1,6.894591044,6.576503925,7.035002877,6.775254993,7.080368157,6.78069931,6.678295197,6.883242697,7.160268356,7.049864267,6.993127052,7.037114638,7.78913674,7.899985045,7.814023343,8.512616728,8.625305162,8.265870603
TRPC1,5.289890564,5.162872957,5.315077252,5.333259323,5.510554028,5.105333145,4.944104365,5.372088408,5.57049166,5.258906081,5.345344466,5.396225658,5.772870323,6.071654036,5.864393606,7.207217713,7.209670639,6.497426201
U2SURP,7.816990966,7.517130405,8.121357647,7.821644909,8.221736607,7.641847442,7.634224558,7.94392361,8.246729323,8.067830696,7.983459448,8.460574188,8.808727949,8.939448887,8.936687161,8.961131932,9.162422277,8.503608386
PBX2P1,5.814109382,6.026945671,5.892239832,6.157705942,5.816306281,5.729088142,6.140539831,5.869039008,6.16604477,5.773695865,5.910479421,6.03256014,5.768473141,5.299039136,5.25063113,5.554349398,5.294234219,5.456764137
AC093001.1,6.261724902,6.207462112,6.03659903,5.970535331,6.418064951,6.173464845,6.045349111,6.286292277,5.189781911,5.515558528,5.696643995,5.446875121,5.208625243,5.018446612,4.907320601,4.899803829,4.949719298,5.066983687
PFN2,7.825953068,7.699151595,7.728289093,7.731862303,7.759938497,7.801559891,7.662376673,7.777527494,7.75963101,7.756369323,7.746605615,7.572828817,7.743620052,7.688274414,7.826661818,7.997831688,7.945794745,7.901943118
AC022494.1,6.773585181,6.42180711,6.621030878,6.749439624,6.672173768,6.675261126,6.662353859,6.748071451,7.049002117,7.040482266,7.026369677,7.14286056,7.23753055,7.156024757,7.074635437,7.704831542,7.559142634,7.127622472
LINC01213,5.49476247,5.463872023,5.593512485,5.506469482,5.391421272,5.298927316,5.654282482,5.313763152,5.413578693,5.339113726,5.451570669,5.589076829,6.006769299,6.114711583,5.887029127,5.731238125,6.077285685,5.790635343
AC016682.1,3.202025394,3.133633531,3.660407893,3.202753785,3.263524521,3.112486228,3.001770371,2.962115787,3.106785099,2.964135143,3.001987268,3.413511325,3.558227553,4.018826013,3.832524947,4.165991922,5.005340233,4.485265398
MBNL1,8.585451116,8.448476097,9.028045574,8.57249071,8.92369206,8.581718879,8.430642607,8.662018949,9.087762965,8.882541238,8.849183078,9.228968735,9.258389975,9.601921724,9.611977611,9.456165089,9.890256894,9.434915273
RAP2B,7.170230143,7.336068321,7.241840709,7.215441351,7.206640503,7.267915827,6.965046865,7.210042753,7.200438199,7.128051206,7.135359696,6.900814992,8.142697124,7.654656315,7.78711175,9.08681199,8.308222423,8.436116403
TIPARP,6.588577953,6.635649353,6.450496718,6.612914304,6.36211615,6.756827083,6.512444751,6.625166079,6.591781091,6.627794768,6.658287135,6.436814816,6.86482117,6.91159536,6.990942528,7.332918935,7.389837746,7.413703814
LEKR1,3.511596697,3.559298622,3.646756889,3.518009302,3.83266809,3.493911675,3.538987371,3.703704721,3.806591264,3.460621104,3.480369798,3.80289752,3.635277977,3.868365017,3.865192512,3.987685344,4.293723674,3.846075369
GFM1,7.223056737,6.940218823,7.196919344,7.133033558,7.320928799,7.145783332,7.010678442,7.282531908,7.317248207,7.443155913,7.405119913,7.262158044,7.246530532,7.206064241,7.212818618,7.856408288,7.547108745,7.358706767
AC079790.2,4.1279213,4.186660755,4.271651737,4.131965896,4.244378327,4.031838825,3.972383056,4.161781946,4.108694683,3.959417371,4.056523645,3.99415755,3.933521025,3.836314659,4.195161921,3.939251345,3.84393426,3.909566443
SMC4,3.685650617,3.625250847,4.448093015,3.558656107,3.637781387,4.240783768,3.214257384,3.839967905,4.319582096,4.109247002,4.015640093,4.246693623,4.22628424,4.420927802,4.503475058,5.457806879,4.926356258,4.946535642
MIR15B,3.685650617,3.625250847,4.448093015,3.558656107,3.637781387,4.240783768,3.214257384,3.839967905,4.319582096,4.109247002,4.015640093,4.246693623,4.22628424,4.420927802,4.503475058,5.457806879,4.926356258,4.946535642
MIR16-2,3.685650617,3.625250847,4.448093015,3.558656107,3.637781387,4.240783768,3.214257384,3.839967905,4.319582096,4.109247002,4.015640093,4.246693623,4.22628424,4.420927802,4.503475058,5.457806879,4.926356258,4.946535642
TRIM59,7.362944932,7.12260599,7.486115904,7.345454765,7.687361041,7.406142215,7.240629752,7.349834202,7.761361326,7.454459984,7.436322843,7.55907871,7.769759107,7.87065253,7.99196734,8.046812999,8.236157385,7.899840102
KRT8P12,7.191004593,7.060859162,7.06814174,6.982408159,6.874648791,7.097444343,7.04305381,7.092142581,7.176387246,7.017407294,7.065964953,7.025202892,7.381614251,7.095519243,7.156075758,7.271327835,7.629623692,7.573514628
ARL14,3.648218644,3.791937877,4.587065017,3.601408514,4.294035536,3.745470645,3.866089527,3.826170767,4.148996057,3.684466168,3.627147224,4.279696127,4.370658476,4.769769801,4.560662478,5.152303056,5.477697111,4.944470462
PPM1L,5.300551559,5.346041303,5.595906506,5.091775491,5.548194889,5.280532031,5.275937935,5.678048297,5.272523357,5.632100184,5.744526208,5.807850762,5.925761687,5.986642447,6.209017346,7.112853897,6.908574319,6.095797732
BAZ2B,6.81479541,6.594512019,7.240036923,6.681247555,7.412058826,6.601628486,6.48401505,6.841119125,7.297220891,6.924039339,6.973512764,7.350111573,7.304783791,7.729021154,7.775109413,8.176219946,8.357751005,7.619127158
AC009961.1,5.632219365,5.482825286,5.69744441,5.680801377,6.24136549,5.543683106,5.307013371,5.596103008,5.528493359,5.418948456,5.355978006,5.394772665,5.272288877,5.069540741,5.321147941,4.940733286,5.368408761,5.182598584
LINC02067,5.06607734,5.352386085,5.677359774,5.1963731,5.719618914,5.594375697,5.131998316,5.408537399,5.678580529,5.23441787,5.343221405,5.58248647,5.721214634,6.163789183,5.889522822,6.664867626,6.357088578,5.978899953
LINC01806,4.908851349,4.687178252,4.676010517,4.763127611,4.930186689,4.765624926,4.749198917,4.786439938,4.81215446,4.57735904,4.522772904,4.699097354,4.518244085,4.447668762,4.576956118,4.50436395,4.554281297,4.451402445
MXRA7P1,6.130681451,6.111330559,5.78500703,6.142808066,6.020453195,6.36023097,5.970880162,6.181755565,6.072799221,5.831346268,5.706087157,5.597586475,5.727320632,5.507659149,5.936433685,5.953543348,5.772856694,5.688606379
SLC4A10,5.14566869,5.033404743,5.252866408,4.99915797,5.277845403,5.037698285,4.99033675,5.175357857,5.371644799,5.237375635,5.2828048,5.362871399,4.644141475,4.867828986,4.854974849,4.638253741,4.713113654,4.552899496
MYNN,7.431892961,7.006246901,7.653851715,7.244641392,7.76803609,7.311082454,6.879180581,7.458788942,7.814020526,7.705084903,7.742869105,7.990404437,8.511275737,8.681576741,8.663918313,9.011070477,8.907005717,8.329019553
SEC62,7.097587014,6.811614347,7.372251387,7.109007669,7.5543945,7.052899177,6.82277541,7.064384778,7.445548541,7.349497383,7.416919688,7.580514501,7.463824865,7.602885956,7.591797067,7.980885017,8.021688717,7.546815262
PHC3,6.906003627,6.323557494,7.093176367,6.964286651,7.800215071,6.820669238,6.617348886,7.064439032,7.647804966,7.258949628,7.472876295,8.074327582,8.084972657,8.512920886,8.365229631,9.201242645,8.984874529,8.108735652
TNIK,4.904874475,4.814512491,4.379519323,4.715069957,4.954618465,4.938794297,4.578557662,4.866678254,4.773740422,4.93762039,4.957037253,4.533139079,5.379619128,5.499189411,5.740762074,6.127309317,6.20430265,5.856585326
AL391058.1,10.91798253,10.54245379,10.73302952,10.67121557,10.86924635,10.85744612,10.72166692,10.94917363,11.06548949,11.10426017,11.08843273,11.32433389,10.49119441,10.55600236,10.32991831,10.74555551,10.33988693,10.12971106
AC009495.3,4.951410417,4.79918332,4.866867601,4.883663906,4.874981912,4.901041968,4.981655379,5.009371584,5.093016163,4.980411783,4.887038676,5.149135106,4.954626067,5.222591154,5.236265983,4.922436022,4.968518004,4.905431948
PLD1,4.875310341,5.132345818,5.015728812,5.089753985,5.223994561,5.000513377,5.099742044,5.01383755,5.188783797,5.032960266,4.826960841,5.214134543,5.222790938,5.266808311,5.408597669,5.389757333,5.286539583,5.267854803
FNDC3B,7.470527252,7.414563146,7.822317571,7.501463206,7.985850389,7.431166065,7.359656867,7.531945145,7.805979835,7.66857011,7.552853976,7.848309194,8.579713709,8.938419597,8.912998407,9.080458638,9.514811918,9.157257352
GHSR,5.015290974,5.061986618,5.276482386,5.025393124,5.222919219,4.995296291,5.477891122,5.110246301,5.171796184,5.097384634,5.10208041,5.234016539,5.415311557,5.795616462,5.310778945,4.969165676,5.023612994,4.929895128
NCEH1,5.815609848,5.597020436,5.964301562,5.789688714,6.065640248,5.788468817,5.542275558,5.837786361,5.898143751,5.706105366,5.732005276,5.78153751,5.701701556,5.895158625,5.834107771,6.008117148,6.384494066,6.215203622
ECT2,8.672108176,8.464947958,8.581991873,8.744430766,9.027571229,8.50317304,8.627850386,8.713071035,9.099939846,8.991610227,8.875984112,9.223993287,9.374326534,9.477338904,9.419969092,9.693059777,9.75356267,9.486842442
ZMAT3,6.512418688,6.401346,6.433580633,6.539851176,6.486519426,6.355032744,6.512817889,6.504047537,6.365913506,6.649893066,6.48678592,6.582185024,6.344274134,6.214100605,6.389383503,6.049890844,6.421014714,6.301180677
ACTL6A,7.716275554,7.554628306,7.848276036,7.703528752,7.743621187,7.623983007,7.650375679,7.751588776,7.799519201,7.940560394,7.875691953,7.764820045,7.49534978,7.633644311,7.439458015,7.583352885,7.489309745,7.273131108
MRPL47,7.698267308,7.364788064,7.73637724,7.790578267,8.014259314,7.520326339,7.429713266,7.689618034,7.853004638,8.206304877,8.147223377,8.177957805,8.636092488,8.724201188,8.702154216,8.78181278,8.7575115,8.480347741
AC007405.3,4.322476654,4.40082038,4.72710345,4.394185574,4.513424546,4.386963418,4.301206122,4.475117971,4.344678347,4.322564363,4.332970883,4.44836935,4.131220033,4.188152658,4.240632163,4.022622726,4.260676327,4.147978673
AC068308.1,2.943368858,3.034244896,3.132912218,2.750465942,2.980113403,2.643086109,2.935584135,2.769645853,3.014095109,2.901229646,2.765851709,3.03851005,3.127744855,3.350274846,3.149664739,2.904156986,3.144985762,2.85367299
SOX2,8.00642243,8.091300417,8.350767165,8.071389467,8.167919076,8.020689943,7.911015943,8.03982778,8.016496125,8.325489565,8.244409396,8.023842907,7.470357236,7.615160268,7.889978831,7.814718329,7.854226481,7.671904234
MCCC1,7.212633611,6.974334482,7.079440682,7.211083051,7.227906588,7.11616538,7.125805283,7.191191828,7.284103254,7.279377484,7.240845369,7.214985244,7.204553552,7.16984558,7.158841854,7.674895233,7.450321495,7.297769087
